epoch,step,train_cce,train_loss,train_mse
0,49,4.6374831199646,18.701614379882812,18.237865447998047
1,99,3.149949073791504,6.129323959350586,5.814329147338867
2,149,2.1664633750915527,4.514841079711914,4.298194885253906
3,199,1.816880464553833,2.209179639816284,2.027491807937622
4,249,1.5953484773635864,2.696073532104492,2.5365381240844727
5,299,1.5166397094726562,2.4389383792877197,2.2872745990753174
6,349,1.4602149724960327,1.3009284734725952,1.1549072265625
7,399,1.3573130369186401,1.4031264781951904,1.267395257949829
8,449,1.291887640953064,1.2260441780090332,1.0968554019927979
9,499,1.1419687271118164,0.7466212511062622,0.6324243545532227
10,549,1.0708198547363281,1.0440242290496826,0.9369426965713501
11,599,1.002776026725769,1.3568263053894043,1.2565490007400513
12,649,0.9349188208580017,0.8287758827209473,0.7352840900421143
13,699,0.8867990374565125,0.6771635413169861,0.5884835720062256
14,749,0.8615502715110779,1.101094365119934,1.0149394273757935
15,799,0.7930001616477966,0.6960142254829407,0.6167141795158386
16,849,0.7512037754058838,0.6223205327987671,0.5472002625465393
17,899,0.7089672684669495,0.9501290321350098,0.8792324066162109
18,949,0.6697753667831421,0.3859559893608093,0.3189784288406372
19,999,0.6487094163894653,0.623823881149292,0.5589529275894165
20,1049,0.5977538824081421,0.7361085414886475,0.6763333082199097
21,1099,0.5825310945510864,0.5269965529441833,0.4687434732913971
22,1149,0.5382212996482849,0.583368718624115,0.5295466780662537
23,1199,0.5674652457237244,0.7687023878097534,0.7119557857513428
24,1249,0.5198304057121277,0.9043167233467102,0.852333664894104
25,1299,0.46838149428367615,0.8016517758369446,0.7548136115074158
26,1349,0.45037442445755005,0.5656139850616455,0.5205765962600708
27,1399,0.4374147355556488,0.6755961775779724,0.631854772567749
28,1449,0.4024496078491211,0.391483336687088,0.351238489151001
29,1499,0.380250483751297,0.6535425782203674,0.6155174970626831
30,1549,0.3526674509048462,0.4821830987930298,0.4469163119792938
31,1599,0.3520263731479645,0.6700144410133362,0.6348116993904114
32,1649,0.3426232933998108,0.47050732374191284,0.4362448751926422
33,1699,0.31439927220344543,0.30561935901641846,0.27417945861816406
34,1749,0.2839842140674591,0.5363622903823853,0.5079639554023743
35,1799,0.2783326804637909,0.631701648235321,0.6038684248924255
36,1849,0.2622428834438324,0.5266038775444031,0.5003796219825745
37,1899,0.25924623012542725,0.393962025642395,0.3680374026298523
38,1949,0.23485524952411652,0.37467193603515625,0.35118648409843445
39,1999,0.22006136178970337,0.6868134140968323,0.6648073792457581
