epoch,step,train_cce,train_loss,train_mse
0,49,3.781855583190918,16.594789505004883,16.21660804748535
1,99,3.0172486305236816,13.725666046142578,13.423938751220703
2,149,2.1305346488952637,6.460784912109375,6.2477312088012695
3,199,1.761888027191162,4.417474746704102,4.241286754608154
4,249,1.441538691520691,3.3785171508789062,3.234363317489624
5,299,1.3742643594741821,3.0724704265594482,2.935044527053833
6,349,1.4361786842346191,2.825868844985962,2.682250738143921
7,399,1.1798173189163208,2.324780225753784,2.2067983150482178
8,449,1.172668218612671,2.6875734329223633,2.5703070163726807
9,499,1.0835363864898682,2.1898179054260254,2.0814642906188965
10,549,1.017591118812561,1.320518136024475,1.2187591791152954
11,599,0.9177924394607544,0.9331547021865845,0.8413751721382141
12,649,0.8747174739837646,0.5820271372795105,0.49455538392066956
13,699,0.8404194712638855,1.1837455034255981,1.0997037887573242
14,749,0.8869755268096924,2.212463140487671,2.123765468597412
15,799,0.779369056224823,1.2615821361541748,1.1836453676223755
16,849,0.7881863117218018,2.564445734024048,2.4856271743774414
17,899,0.7600065469741821,0.6440059542655945,0.5680055022239685
18,949,0.6801955699920654,0.8694973587989807,0.8014782667160034
19,999,0.6111382842063904,0.564445436000824,0.50333172082901
20,1049,0.5405373573303223,0.8004997372627258,0.746445894241333
21,1099,0.4975329339504242,0.9413250088691711,0.8915719389915466
22,1149,0.46577033400535583,0.7372011542320251,0.6906240582466125
23,1199,0.425344318151474,1.167345404624939,1.1248114109039307
24,1249,0.398386687040329,0.5111715793609619,0.4713327884674072
25,1299,0.3854410648345947,1.1317875385284424,1.09324312210083
26,1349,0.3446919322013855,0.3623937964439392,0.32792457938194275
27,1399,0.33226725459098816,0.5097609758377075,0.4765341877937317
28,1449,0.32587364315986633,0.8034664988517761,0.7708790302276611
29,1499,0.30275651812553406,0.5046159625053406,0.47434043884277344
30,1549,0.2971414625644684,1.186292052268982,1.1565778255462646
31,1599,0.29171741008758545,0.5943372845649719,0.5651656985282898
32,1649,0.2660418748855591,0.6955218315124512,0.6689175963401794
33,1699,0.2517499029636383,0.38188162446022034,0.3567066192626953
34,1749,0.24742594361305237,0.6705489158630371,0.6458064913749695
35,1799,0.23141975700855255,0.2981426417827606,0.275000661611557
36,1849,0.2355627417564392,0.6489877104759216,0.6254312992095947
37,1899,0.24235132336616516,1.2567172050476074,1.2324821949005127
38,1949,0.21943414211273193,0.694125771522522,0.6721822619438171
39,1999,0.20720821619033813,1.3796696662902832,1.3589489459991455
