epoch,step,train_cce,train_loss,train_mse
0,49,4.7002153396606445,18.585491180419922,18.11547088623047
1,99,3.340548038482666,7.47509765625,7.141043186187744
2,149,2.359947919845581,6.089702129364014,5.853707790374756
3,199,1.846787691116333,2.4934983253479004,2.3088197708129883
4,249,1.6127101182937622,1.907380223274231,1.7461090087890625
5,299,1.4774360656738281,1.9971837997436523,1.849440097808838
6,349,1.3709843158721924,1.2231470346450806,1.0860486030578613
7,399,1.3573575019836426,1.2955235242843628,1.1597881317138672
8,449,1.197627067565918,1.2159217596054077,1.0961593389511108
9,499,1.1516005992889404,0.8942807912826538,0.7791205644607544
10,549,1.0436571836471558,0.9016076922416687,0.7972419857978821
11,599,0.995421290397644,0.6936988234519958,0.5941566228866577
12,649,0.9926291108131409,1.483721137046814,1.3844587802886963
13,699,0.8917263150215149,0.5950719714164734,0.5058993697166443
14,749,0.8362743258476257,0.9330306053161621,0.8494033217430115
15,799,0.7966645956039429,0.567827045917511,0.48816055059432983
16,849,0.7407167553901672,0.37686392664909363,0.3027923107147217
17,899,0.6976190805435181,0.5907704830169678,0.5210084319114685
18,949,0.6770902872085571,0.8238838911056519,0.7561749815940857
19,999,0.6199098825454712,1.1186323165893555,1.0566413402557373
20,1049,0.6141290068626404,0.6623383164405823,0.6009255647659302
21,1099,0.55964595079422,0.5770464539527893,0.5210819840431213
22,1149,0.5376951694488525,1.0478609800338745,0.9940917491912842
23,1199,0.5265327095985413,0.6943656802177429,0.641712486743927
24,1249,0.528317391872406,0.7950553894042969,0.7422235012054443
25,1299,0.48361119627952576,0.45076170563697815,0.4024004638195038
26,1349,0.4474928379058838,0.6612991094589233,0.6165499091148376
27,1399,0.42260822653770447,0.7698055505752563,0.7275448441505432
28,1449,0.39953193068504333,0.5307857394218445,0.4908325672149658
29,1499,0.4052445590496063,0.8347866535186768,0.794262170791626
30,1549,0.37234997749328613,0.45108383893966675,0.41384875774383545
31,1599,0.34746167063713074,0.8648734092712402,0.8301274180412292
32,1649,0.35886794328689575,0.9000003337860107,0.8641135692596436
33,1699,0.3395034670829773,0.577453076839447,0.5435026288032532
34,1749,0.3120805621147156,0.4923229217529297,0.46111491322517395
35,1799,0.2856929302215576,0.31497645378112793,0.28640714287757874
36,1849,0.29148414731025696,0.3214017450809479,0.292253315448761
37,1899,0.25725075602531433,0.2317107766866684,0.2059856653213501
38,1949,0.2418452650308609,0.46673089265823364,0.44254642724990845
39,1999,0.23251697421073914,0.4299410581588745,0.40668925642967224
