epoch,step,train_cce,train_loss,train_mse
0,49,4.461153030395508,19.51751136779785,19.07139778137207
1,99,4.3541259765625,7.354106903076172,6.918695449829102
2,149,3.8173601627349854,5.216184139251709,4.834448337554932
3,199,2.913160800933838,3.6371774673461914,3.3458619117736816
4,249,2.024588108062744,1.7767550945281982,1.574296474456787
5,299,1.808112382888794,2.3039023876190186,2.123091220855713
6,349,1.5263868570327759,1.576758861541748,1.4241201877593994
7,399,1.4367585182189941,0.9998719096183777,0.8561959862709045
8,449,1.2791200876235962,1.151299238204956,1.0233871936798096
9,499,1.0517832040786743,0.8978086709976196,0.7926303148269653
10,549,0.9042649865150452,0.8598918318748474,0.7694653272628784
11,599,0.7754453420639038,1.1937580108642578,1.1162135601043701
12,649,0.6972652673721313,1.1680759191513062,1.0983494520187378
13,699,0.6264519095420837,1.0920592546463013,1.0294140577316284
14,749,0.5615965723991394,0.5695918798446655,0.5134323239326477
15,799,0.49350059032440186,0.9470594525337219,0.8977091312408447
16,849,0.43916457891464233,0.6678722500801086,0.6239557266235352
17,899,0.4100455939769745,0.7782618999481201,0.7372574806213379
18,949,0.39092347025871277,1.0034806728363037,0.964388370513916
19,999,0.3613875210285187,0.6275275945663452,0.5913888812065125
20,1049,0.3635502755641937,0.873748779296875,0.8373938798904419
21,1099,0.3442690670490265,0.7645369172096252,0.7301099300384521
22,1149,0.3144770860671997,0.5231603384017944,0.4917125403881073
23,1199,0.31691744923591614,1.2168574333190918,1.1851656436920166
24,1249,0.3062841296195984,0.7545503377914429,0.7239218950271606
25,1299,0.30377909541130066,0.49495959281921387,0.46458175778388977
26,1349,0.2908630073070526,0.977548360824585,0.9484620690345764
27,1399,0.27104640007019043,0.30399230122566223,0.2768876552581787
28,1449,0.2660095691680908,0.36945733428001404,0.3428563177585602
29,1499,0.25427597761154175,1.1114782094955444,1.0860501527786255
30,1549,0.24259696900844574,0.3936522305011749,0.3693925440311432
31,1599,0.2282671332359314,0.3784734308719635,0.3556467294692993
32,1649,0.24406056106090546,0.5584014654159546,0.5339955687522888
33,1699,0.22925390303134918,0.2994116544723511,0.27648621797561646
34,1749,0.21785980463027954,0.48760315775871277,0.46581727266311646
35,1799,0.20627126097679138,0.30659303069114685,0.28596585988998413
36,1849,0.20089872181415558,0.47552525997161865,0.45543551445007324
37,1899,0.2109997570514679,0.650977611541748,0.6298775672912598
38,1949,0.19976334273815155,0.35537296533584595,0.3353966176509857
39,1999,0.18250437080860138,0.28516852855682373,0.2669180929660797
