epoch,step,train_cce,train_loss,train_mse
0,49,3.6612513065338135,13.606225967407227,13.240103721618652
1,99,2.712686061859131,3.3995587825775146,3.1282901763916016
2,149,2.264305353164673,3.4614269733428955,3.2349958419799805
3,199,1.7310833930969238,3.3760242462158203,3.2029154300689697
4,249,1.6581823825836182,2.1307194232940674,1.9649009704589844
5,299,1.5480836629867554,2.366389751434326,2.211580991744995
6,349,1.3936537504196167,1.3987171649932861,1.2593518495559692
7,399,1.3000885248184204,1.639695644378662,1.5096867084503174
8,449,1.2343307733535767,1.5702983140945435,1.446865200996399
9,499,1.0663602352142334,1.8505610227584839,1.7439249753952026
10,549,0.9785851240158081,1.920283555984497,1.8224248886108398
11,599,0.7974562644958496,0.9735148549079895,0.8937692046165466
12,649,0.6828376054763794,1.3667473793029785,1.2984637022018433
13,699,0.5799010396003723,0.7493370175361633,0.6913469433784485
14,749,0.5173859000205994,0.49114394187927246,0.4394053518772125
15,799,0.4928809404373169,0.856056272983551,0.8067680597305298
16,849,0.4529523551464081,1.051743507385254,1.0064482688903809
17,899,0.4101226031780243,0.6245670914649963,0.5835548639297485
18,949,0.4025416076183319,0.7619580030441284,0.7217038869857788
19,999,0.34447425603866577,0.8912860751152039,0.8568387031555176
20,1049,0.3661174774169922,1.2667076587677002,1.230095624923706
21,1099,0.3594048023223877,0.8794193863868713,0.8434788584709167
22,1149,0.3274620473384857,0.8276832699775696,0.7949371337890625
23,1199,0.33627933263778687,0.9454525113105774,0.9118245840072632
24,1249,0.3016829490661621,0.7564247250556946,0.7262563109397888
25,1299,0.28761616349220276,0.6087759733200073,0.5800144076347351
26,1349,0.26552891731262207,0.5089331269264221,0.48238033056259155
27,1399,0.2351066917181015,0.3546677529811859,0.33115702867507935
28,1449,0.2381475567817688,0.5828580260276794,0.559043288230896
29,1499,0.20525896549224854,0.4802759289741516,0.45975008606910706
30,1549,0.21131475269794464,0.5235352516174316,0.5024037957191467
31,1599,0.21669894456863403,0.7687710523605347,0.7471011877059937
32,1649,0.21539080142974854,1.2819818258285522,1.2604427337646484
33,1699,0.20653246343135834,0.5717132687568665,0.551060140132904
34,1749,0.1784166395664215,0.6094463467597961,0.5916045904159546
35,1799,0.31321078538894653,0.638472318649292,0.6071513891220093
36,1849,0.18914422392845154,0.39151474833488464,0.3726003170013428
37,1899,0.16856740415096283,0.4598853290081024,0.44302862882614136
38,1949,0.16455425322055817,0.5881205201148987,0.5716651082038879
39,1999,0.14268407225608826,0.40918776392936707,0.39491939544677734
